"greedy.  Fred wanted to eat fast food. So he decided to go to McDonald's to eat. Fred found a fast food place, but was too hungry. Fred decided to order something for himself. Fred ate fast food fast."
"Camp.  Amy was going to be on a camping trip with her family. It would be the first time she had camped at such a great location. Amy was so excited to be there. Her family brought her with them for a big day of camping. Amy was thrilled to finally be there with her family."
"Daniel Moves Out on His Own.  Daniel decided to move out on his own. He made plans to live closer to his job. He put the money into his savings account. He got his car and moved out to live closer to his job. He was able to start to enjoy his life more."
"Being sick.  Amy got a cold and needed to go to the doctor. Amy had started sneezing a lot and was getting sick of being sick. Her parents took her to the doctor. The doctor told her to stop sneezing at all costs. Amy felt better and her friends made it through the trip with no sneezing."
"Depew.  Aya was driving on the highway. She was going to turn left. She went into a ditch. Aya was going too fast and the car went out. Aya had to get out of the way."
"GENGHIS.  Neil got a job as a cook at a new restaurant. He was given a very high salary for his service. His company hired him. He was a very skilled chef. His restaurant went out of business because of his service."
"The Blanket.  When I was a child I always got blankets as a gift from my parents. I got one one when I was little and it was very cold. I didn't realize how cold it got until I woke up. I looked and saw there was a piece of my blanket in the freezer. I was very sad."
"Canceled Playdate.  Tina went to her friend's playdate. She was excited about the playdate. But she was sad because she wanted to leave early. Tina got to the playdate alone. She ended up leaving early."
"The Paddleboard.  I found a paddleboard on eBay. I was very excited about the paddleboard. I had to buy it for over $10. When I came home I realized it was not what I had hoped for. The paddleboard had fallen on the floor in a ditch."
"Mark has a bad tooth.  Mark has a terrible tooth. Mark goes to the dentist. Mark finds out he has a bad tooth. Mark calls his dentist. Mark gets a new tooth pulled."
"Song.  Tom's daughter had an important class. Tom wanted to find a way to get the girl to listen to her. He looked at his old music collection. He went to see if he could find a great song. The girl agreed to listen to her old music."
"The Doctor.  The doctor told the couple to get out of bed. When they got out the door, he saw them running. The couple cried and tried to comfort him. When the doctor turned to look at them they went outside. The doctor told them they were sick because of the crying."
"Collapse.  Jeff went to the store to buy a new computer. He looked around the shelves but saw there were no computers anywhere. He called up his local electronics store and asked for help. The technician was there to help him find computers. Jeff was finally able to get his computer for free."
"Nick's babysitter.  Nick is having a birthday party. His babysitter has given him a good time. He says he likes Nick to dinner. Nick decides to watch the next day's movie. Nick loves watching the movie."
"Ellen's Job.  Ellen needed some cash to retire early. Ellen started a new job at a small grocery store. Ellen applied to all of the stores at the store. Ellen was hired at her new job. Ellen now is able to retire early."
"James Takes a Risk.  James was having trouble paying rent. He decided to take a risk. He found an old rental spot. He rented a couple of years after paying rent. James paid the rent on time and was happy."
"Ruth wants to play too.  Ruth has a problem with getting good grades. She knows she has to study hard for finals. She decides to ask the teachers for help. They teach Ruth to play a new game. Ruth is glad she learned to play a new game."
"The Star.  I went to school today and picked up my class schedule. However, I decided to go home and study for the SAT. However, my wife took the SAT! She did not understand what was wrong with her grade. She took a note from my friend and changed her mind."
