"Mitch's Money.  Mitch wanted to buy his parents a new car. He looked at Craigslist and found a car he liked. Mitch decided to do his research and buy his parents a car. He drove the car and was happy that he bought them a new car. Mitch thanked his parents for taking him the new car."
"Monkey See Monkey Doo.  I went to the monkey bars on Tuesdays and usually I have to pay for my food. Today the monkey did not go to my place anymore. I went to the monkey bars to pay for food. I saw an injured monkey and he took off running away. Now, I pay for my food with my money."
"The Kite.  One day, Joe went to his local park. He saw a kite hanging from the tree. He chased after it but got hit by a car. Joe chased after the kite but it flew away. Joe decided to buy a kite to chase after his kite."
"Lost Keys.  I was driving to a party when I lost my keys. I didn't have my keys because I wasn't home. I called the cops and filed a police report. After reviewing the report I made sure to go to bed early. I was able to make it home without missing any important work."
"The New Phone.  Jim needed a new phone. So he went to a local phone store. He picked out a very expensive phone. When he got it it arrived on time. Jim was so happy."
"Solar Power.  I bought a new roofing service last month. I had solar power in my basement. I wanted to save money on power. I got a letter saying they didn't need my electricity. The roof company said no to the solar power."
"The Leak.  Sam's phone was at his house all night. But one night he accidentally dropped it on the floor! Sam's roommate woke him up and told him to call his dad. Sam's dad showed up with the phone in his hand. Sam's dad took the phone back to his house, and Sam never picked it up again."
"Rex.  Rex lived on a farm. He would take everyone he could. One day, Rex saw that he was a pig. He decided to sell his pig. He made lots of money selling his pig."
"Emergency.  I was eating with my girlfriend. Suddenly we heard the alarm going off. My girlfriend was really having a nightmare. Luckily she calmed down before we got home."
"Quarters.  Tom really wanted to buy a house. So Tom called a realtor to get advice. He spent many hours trying to figure it out. Eventually he found out that the basement needed flooring. Tom bought the basement flooring and now he has a nice house."
"My Favorite Binky.  My mom made me a binky for my birthday. I got my binky in a box. I opened the box. It was a beautiful box. I put the binky on my pillow."
"Lost Puppy.  One day a puppy left the shed. All the owners found it. It was very sad. Everyone cried because it was lost. The owner was very sad to see the puppy leave."
"Successful Mediation for Shared Child Custody.  Susie had been married for six years. She always used the same insurance policy. One day she received a letter from the state of Arizona. Her state had recently legalized assisted living with no consequences. Susie is hopeful she will be happy with her new decision."
"The Marathon.  The Johnsons had a marathon coming up. They decided to start practicing. They practiced everyday in the gym. Finally the day came. The Marathon was a success!"
"Wordsmith.  My father worked as a writer in a small town. When he passed away he was hired to write for a news station. My father was very famous in his town. He had a big talk about the newspaper. It took several months for me to get over my father's death."
"Floor.  Kim was renovating her bedroom. She put a new floor tile in her bathroom. Kim wasn't careful with the tile that fell on her floor. One of Kim's roommates saw this and kicked Kim out of the house. Kim's roommates never came to get her."
"Pink Underwear.  Kate was very excited. She wanted to buy a new pair of jeans. She could only find a few pairs. She decided to go shopping. She found a pretty pair of blue jeans."
"The Almost Revolt.  There once was a man who hated everything and hated going to parties. He had a bad temper and was very rude at parties. One night he decided to try to make some friends. He brought alcohol to a party and the party went well. People were angry and threw a fit."
"Stepping on a Nail.  Lisa had a bad toothache and she wanted to get some oil to go with it. Lisa decided to cut herself a nice long cut out of her tooth. Lisa put on the toothpaste and went to sleep. When Lisa woke up she saw that her tooth was a few hours too long. Lisa was disappointed she could not go to sleep in a day without oil."
